Label,slice,Saturated,J.D.-2400000,JD_UTC,BJD_MOBS,AIRMASS,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,Variance_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,Variance_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,Variance_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,Variance_C4
coj1m003-fa19-20200803-0247-e91.fits,68,0,59065.208997,2459065.208997,2459065.210567,1.365934,48.407401,31,55,83,0.820803,4.021357,0.173743,0.053879,0.000265,0.00268,0.000122,0.000081,3093.76912,1500.594541,1418.749144,664.909149,25393921.25,5724.865686,2040.691035,2043.367401,2041.191035,2053.132599,3.310796,-42.64189,20843415.57,3019.07054,4828.011016,4317.184757,37784.52344,6903.91804,632.159461,10680,29.573335,24.057117,23.83179,24.282445,55.236964,0.997132,342.738406,3516.604521,2708.184293,3517.104521,1388.315707,3.325218,-42.56998,20336738.62,4777.867678,4256.446597,39510.63281,6736.092566,636.608259,48.339106,36.538456,47.88378,25.193132,347.039059,0.603404,338.535025,3584.184128,2099.967827,3584.684128,1996.532173,3.325892,-42.635606,3758935.321,2493.603504,1507.431039,7919.533203,1245.063761,631.313323,39.199035,34.293626,44.617593,23.969659,11.517612,0.640129,325.416818,2807.018644,2606.814882,2807.518644,1489.685118,3.318286,-42.581047,1298247.312,1930.805308,672.386442,2992.165283,430.015561,627.354157,26.64489,26.240148,24.646925,27.833371,59.448216,0.937313,339.897299
coj1m003-fa19-20200803-0248-e91.fits,69,0,59065.209648,2459065.209648,2459065.211218,1.362112,49.382491,31,55,83,0.829324,3.999622,0.174386,0.054323,0.000269,0.002673,0.000123,0.000082,3088.016977,1496.428289,1414.729883,664.268498,25155960.45,5698.391225,2040.691035,2043.367401,2041.191035,2053.132599,3.310779,-42.641882,20862436.33,3019.07054,4827.974715,4321.156916,35839.60547,6910.218245,626.491278,10248,28.798847,23.927239,23.856216,23.998261,49.381333,0.998481,376.303219,3516.604521,2708.184293,3517.104521,1388.315707,3.325206,-42.569914,20124388.3,4751.56425,4235.318569,37414.17188,6665.756242,630.587677,49.894252,36.747984,48.644658,24.851309,348.427393,0.593783,368.019981,3584.184128,2099.967827,3584.684128,1996.532173,3.325882,-42.63557,3735434.184,2484.321941,1503.603105,7666.056641,1237.279532,624.833569,43.970839,34.806603,45.395085,24.218122,12.43195,0.623282,341.738908,2807.018644,2606.814882,2807.518644,1489.685118,3.318271,-42.580999,1296137.972,1929.363685,671.795568,2807.080811,429.316889,620.694649,26.458625,26.769893,25.323837,28.215948,56.666927,0.926036,390.353123
coj1m003-fa19-20200803-0249-e91.fits,70,0,59065.210309,2459065.210309,2459065.211879,1.358289,48.056701,31,55,83,0.822061,4.025794,0.173621,0.053782,0.000265,0.002672,0.000122,0.000081,3101.696165,1506.67585,1424.826411,667.342245,25411583.74,5712.59448,2040.691035,2043.367401,2041.191035,2053.132599,3.310745,-42.641967,20889866.46,3019.07054,4827.693267,4327.090663,37966.28516,6919.303866,619.505637,10364,29.18769,23.807494,23.610453,24.004534,53.369688,0.996698,347.547198,3516.604521,2708.184293,3517.104521,1388.315707,3.325215,-42.569759,20355351.04,4772.541436,4265.096765,41771.69531,6742.257516,623.446663,48.697437,36.41379,48.02057,24.80701,347.210813,0.588381,310.58564,3584.184128,2099.967827,3584.684128,1996.532173,3.325894,-42.635611,3759294.322,2482.608136,1514.251995,8060.768555,1245.182672,618.08787,39.558554,34.148134,44.666618,23.629649,11.484153,0.62654,319.787279,2807.018644,2606.814882,2807.518644,1489.685118,3.31826,-42.580888,1296938.378,1921.780625,674.862865,2977.265869,429.582006,614.583622,25.400633,25.94718,24.503623,27.390737,57.510016,0.931212,350.442533
coj1m003-fa19-20200803-0250-e91.fits,71,0,59065.210958,2459065.210958,2459065.212528,1.354548,48.015335,31,55,83,0.823815,4.008744,0.174445,0.053871,0.000265,0.002652,0.000122,0.00008,3103.38743,1511.651073,1429.513141,669.51578,25381026.22,5705.196224,2040.691035,2043.367401,2041.191035,2053.132599,3.310738,-42.642045,20909259.01,3019.07054,4827.472598,4331.305582,36765.06641,6925.727218,615.412368,10486,28.83663,23.96219,23.80079,24.123589,51.436038,0.996344,366.110104,3516.604521,2708.184293,3517.104521,1388.315707,3.32521,-42.569798,20313682.33,4767.208737,4261.127099,38844.12109,6728.455683,618.236372,48.965578,36.594432,48.124366,25.064497,346.824029,0.590762,350.989349,3584.184128,2099.967827,3584.684128,1996.532173,3.325889,-42.635662,3769937.326,2480.244441,1519.986201,7950.940918,1248.707931,612.93411,39.611893,34.252527,44.779403,23.725651,11.310884,0.629817,323.642999,2807.018644,2606.814882,2807.518644,1489.685118,3.318253,-42.580941,1297406.561,1916.082548,677.114127,2861.807617,429.737081,610.456572,26.590536,25.966237,24.635219,27.297255,57.066851,0.937459,378.995225
coj1m003-fa19-20200803-0251-e91.fits,72,0,59065.211609,2459065.211609,2459065.213179,1.350836,50.252068,31,55,83,0.834099,3.979957,0.175107,0.05462,0.00027,0.002644,0.000123,0.000081,3094.696796,1505.31417,1421.186496,671.019457,25094122.23,5678.152656,2040.691035,2043.367401,2041.191035,2053.132599,3.310784,-42.641932,20930980.2,3019.07054,4828.446323,4334.9307,36350.46094,6932.921878,611.64024,10266,29.224233,24.126091,23.672989,24.579193,70.129183,0.997616,365.333159,3516.604521,2708.184293,3517.104521,1388.315707,3.325208,-42.569979,20055098.5,4738.483565,4232.387477,37419.36328,6642.805537,615.038511,51.555887,37.234871,49.093821,25.375922,347.224526,0.589109,368.442002,3584.184128,2099.967827,3584.684128,1996.532173,3.325884,-42.635619,3739374.413,2474.295389,1511.288599,7362.904785,1238.584645,609.905316,45.612265,34.998386,46.005485,23.991287,10.52303,0.623861,371.02843,2807.018644,2606.814882,2807.518644,1489.685118,3.318275,-42.581062,1299649.313,1914.694078,678.776483,2892.412109,430.479943,605.610162,26.600552,26.672496,25.699636,27.645356,53.073951,0.931385,357.095495
coj1m003-fa19-20200803-0252-e91.fits,73,0,59065.212262,2459065.212262,2459065.213832,1.347093,49.823628,31,55,83,0.831193,3.993868,0.174492,0.054493,0.000268,0.002644,0.000122,0.000081,3102.650932,1510.346151,1425.512877,673.824454,25233607.19,5687.910229,2040.691035,2043.367401,2041.191035,2053.132599,3.310742,-42.641932,20973988.68,3019.07054,4831.799459,4340.823508,36430.15234,6947.167481,608.809448,10271,29.016846,24.020398,23.868842,24.171954,55.475118,0.998755,368.43763,3516.604521,2708.184293,3517.104521,1388.315707,3.325212,-42.569772,20180689.04,4751.313553,4247.391552,38512.98438,6684.404613,612.381047,49.874568,36.78773,48.581127,24.994333,347.573569,0.589444,350.832468,3584.184128,2099.967827,3584.684128,1996.532173,3.325889,-42.635618,3748910.782,2473.341571,1515.727074,7469.858398,1241.743355,606.18885,43.713459,34.6438,45.433497,23.854103,11.154792,0.623301,362.991593,2807.018644,2606.814882,2807.518644,1489.685118,3.318257,-42.58088,1304007.362,1913.092724,681.622665,2901.474854,431.923449,602.992499,26.437572,26.549485,25.392908,27.706063,55.0439,0.935894,358.117534
coj1m003-fa19-20200803-0253-e91.fits,74,0,59065.212925,2459065.212925,2459065.214495,1.34342,49.648847,31,55,83,0.826674,4.020552,0.173658,0.053983,0.000266,0.002654,0.000121,0.00008,3110.75115,1514.915851,1430.48139,674.19451,25395033.63,5697.735439,2040.691035,2043.367401,2041.191035,2053.132599,3.31075,-42.642108,20993421.92,3019.07054,4833.092503,4343.683037,37252.21094,6953.604311,606.355989,10521,28.547626,23.709686,23.665664,23.753708,47.91556,0.998664,358.087513,3516.604521,2708.184293,3517.104521,1388.315707,3.325219,-42.569892,20336818.27,4766.681909,4266.451729,38792.96484,6736.118948,609.819853,49.85296,36.520615,48.514074,24.527157,349.27886,0.594293,354.471243,3584.184128,2099.967827,3584.684128,1996.532173,3.325898,-42.635739,3757524.149,2470.814414,1520.763408,7761.683594,1244.596342,604.303742,44.22935,34.743401,45.154857,24.331945,13.368284,0.620808,340.289807,2807.018644,2606.814882,2807.518644,1489.685118,3.318264,-42.581026,1300691.212,1907.356505,681.93398,2923.642334,430.825049,601.478718,26.141823,26.685311,24.896475,28.474148,58.744296,0.916385,355.821769
coj1m003-fa19-20200803-0254-e91.fits,75,0,59065.213580,2459065.213580,2459065.215150,1.339757,48.568292,31,55,83,0.825436,4.009392,0.174183,0.054053,0.000265,0.002636,0.000121,0.00008,3117.35061,1521.221995,1436.117837,677.178967,25494223.74,5703.989795,2040.691035,2043.367401,2041.191035,2053.132599,3.310756,-42.642071,21043842.3,3019.07054,4837.572044,4350.083494,36693.99219,6970.304939,605.128069,10321,28.864108,24.041675,23.703847,24.379503,58.562011,0.996202,369.147003,3516.604521,2708.184293,3517.104521,1388.315707,3.325221,-42.569848,20404938.65,4770.611232,4277.216831,39042.51953,6758.682311,607.53577,49.64842,36.679278,48.047539,25.311016,346.618216,0.598802,349.353487,3584.184128,2099.967827,3584.684128,1996.532173,3.3259,-42.635681,3781921.281,2476.682296,1527.011069,7685.119629,1252.677349,602.224735,39.728713,34.336309,44.742699,23.92992,11.177395,0.639682,347.509766,2807.018644,2606.814882,2807.518644,1489.685118,3.318267,-42.58099,1307363.807,1908.61543,684.980215,2832.347168,433.035197,598.411841,26.383078,26.105719,24.671347,27.540091,58.081929,0.938264,385.417132
coj1m003-fa19-20200803-0255-e91.fits,76,0,59065.214247,2459065.214247,2459065.215817,1.336126,48.154998,31,55,83,0.825437,4.007926,0.174376,0.053962,0.000265,0.00263,0.000121,0.00008,3119.503627,1523.69884,1439.632758,676.882016,25512188,5704.43665,2040.691035,2043.367401,2041.191035,2053.132599,3.310744,-42.641979,21058709.39,3019.07054,4837.353578,4353.353347,37040.96484,6975.229334,602.447493,10286,28.868248,23.907549,23.694468,24.120629,53.858662,0.99657,365.127636,3516.604521,2708.184293,3517.104521,1388.315707,3.325214,-42.569756,20417825.8,4772.870858,4277.891945,38614.02734,6762.95089,605.997786,49.069795,36.540571,48.17832,24.902823,347.271825,0.58976,361.576038,3584.184128,2099.967827,3584.684128,1996.532173,3.325893,-42.635612,3788158.303,2473.979578,1531.200312,7721.743652,1254.743224,599.911464,40.028529,34.318417,44.836968,23.799866,11.512179,0.62929,348.642203,2807.018644,2606.814882,2807.518644,1489.685118,3.318258,-42.58089,1306203.898,1907.806677,684.662609,2850.720459,432.651003,597.457956,26.085127,26.099904,24.585371,27.614436,58.265675,0.932948,383.439501
coj1m003-fa19-20200803-0256-e91.fits,77,0,59065.214901,2459065.214901,2459065.216471,1.332509,51.030427,31,55,83,0.831615,3.996447,0.174509,0.054365,0.000267,0.002627,0.000122,0.00008,3116.370139,1521.140124,1434.830047,679.338706,25374311.56,5689.918919,2040.691035,2043.367401,2041.191035,2053.132599,3.310757,-42.641827,21101655.49,3019.07054,4843.491241,4356.703551,36189.88672,6989.454273,601.081432,10444,29.086296,23.999463,24.031958,23.966968,43.157158,0.998225,375.311768,3516.604521,2708.184293,3517.104521,1388.315707,3.325214,-42.569865,20295840.01,4758.876695,4264.838387,37207.16016,6722.54581,603.816656,49.618599,36.577647,48.279377,24.875918,348.24579,0.599361,375.08142,3584.184128,2099.967827,3584.684128,1996.532173,3.325886,-42.635637,3770126.962,2470.651543,1525.964668,7455.501953,1248.770743,598.417994,NaN,34.56949,44.95525,24.18373,12.652177,0.628374,364.463764,2807.018644,2606.814882,2807.518644,1489.685118,3.318267,-42.580907,1308344.589,1903.720266,687.256743,2829.461914,433.36006,594.964075,26.231389,26.640313,25.170373,28.110252,57.188625,0.928947,377.872331
coj1m003-fa19-20200803-0257-e91.fits,78,0,59065.215563,2459065.215563,2459065.217133,1.328921,50.256383,31,55,83,0.834295,3.976297,0.175361,0.05458,0.000268,0.002614,0.000122,0.00008,3111.473231,1521.039283,1435.498173,678.866306,25252588.17,5677.92114,2040.691035,2043.367401,2041.191035,2053.132599,3.310759,-42.641774,21068114.86,3019.07054,4838.19306,4354.541995,33907.54688,6978.344686,599.458959,10363,28.796112,24.659841,24.418788,24.900894,56.506955,0.9975,407.870189,3516.604521,2708.184293,3517.104521,1388.315707,3.325215,-42.569812,20178013.57,4746.932554,4250.747896,34324.76953,6683.51842,601.748532,50.443776,36.775588,47.861127,25.69005,346.416757,0.61413,420.064722,3584.184128,2099.967827,3584.684128,1996.532173,3.325887,-42.635582,3767624.435,2466.636195,1527.43418,7141.682617,1247.941837,595.682964,43.637327,34.445146,44.65981,24.230482,10.760424,0.656592,380.501495,2807.018644,2606.814882,2807.518644,1489.685118,3.318268,-42.580854,1306950.172,1902.925558,686.810982,2689.483154,432.89819,593.50462,27.117888,26.504655,25.319417,27.689893,56.289649,0.94596,411.289096
coj1m003-fa19-20200803-0258-e91.fits,79,0,59065.216227,2459065.216227,2459065.217797,1.325385,48.414203,31,55,83,0.82557,4.028005,0.173393,0.053869,0.000264,0.002638,0.00012,0.000079,3128.256593,1527.142931,1441.381398,680.372169,25608195.18,5706.787341,2040.691035,2043.367401,2041.191035,2053.132599,3.310801,-42.641752,21141348.23,3019.07054,4845.233962,4363.328664,35645.64453,7002.601611,597.504826,10340,28.63722,24.252087,24.402841,24.101332,38.394482,0.997041,384.699676,3516.604521,2708.184293,3517.104521,1388.315707,3.325226,-42.569884,20515082.97,4780.517014,4291.394196,36266.94922,6795.165166,600.241959,48.347748,36.096588,47.332788,24.860387,347.773572,0.611255,395.552616,3584.184128,2099.967827,3584.684128,1996.532173,3.325899,-42.63552,3784129.497,2469.132357,1532.574585,7164.457031,1253.408771,595.263906,39.41041,34.105097,44.141501,24.068692,12.052565,0.647881,390.969492,2807.018644,2606.814882,2807.518644,1489.685118,3.318294,-42.580928,1308982.71,1901.963258,688.227128,2768.797852,433.571423,591.74711,27.005049,26.406679,24.909213,27.904145,59.338418,0.944497,394.235886
coj1m003-fa19-20200803-0259-e91.fits,80,0,59065.216914,2459065.216914,2459065.218484,1.321741,48.327834,31,55,83,0.822664,4.02104,0.173836,0.053818,0.000262,0.002621,0.00012,0.000079,3134.08109,1534.301141,1447.183625,684.064371,25723225.07,5715.224546,2040.691035,2043.367401,2041.191035,2053.132599,3.310772,-42.641998,21161565.73,3019.07054,4846.08311,4366.736032,40346.77344,7009.29821,594.555118,10515,29.043582,23.39453,23.27819,23.510869,52.534949,0.998537,324.248202,3516.604521,2708.184293,3517.104521,1388.315707,3.325259,-42.570005,20600137.87,4788.839026,4301.69771,42307.1875,6823.337711,598.162059,49.441208,36.539702,48.689216,24.390188,348.124074,0.572003,317.566788,3584.184128,2099.967827,3584.684128,1996.532173,3.325929,-42.635899,3809411.474,2475.288618,1538.976686,8169.710938,1261.782864,592.536381,40.408758,34.416642,45.218499,23.614786,12.255386,0.605593,326.254969,2807.018644,2606.814882,2807.518644,1489.685118,3.318299,-42.581019,1313675.729,1898.35683,692.006744,3107.013428,435.125881,589.246805,26.003585,26.1623,24.698128,27.626472,57.187174,0.926901,321.689905
coj1m003-fa19-20200803-0260-e91.fits,81,0,59065.217565,2459065.217565,2459065.219135,1.318304,49.996837,31,55,83,0.829691,3.996742,0.174704,0.054195,0.000265,0.002611,0.000121,0.000079,3127.869588,1531.019174,1444.633124,682.852361,25521878.76,5696.053494,2040.691035,2043.367401,2041.191035,2053.132599,3.310766,-42.641592,21175266.38,3019.07054,4847.308271,4368.458781,36576.89453,7013.836246,593.574,10301,28.670508,23.71858,23.560826,23.876334,54.412281,0.998301,379.757954,3516.604521,2708.184293,3517.104521,1388.315707,3.325213,-42.569359,20414174.98,4768.504652,4281.043319,38568.45313,6761.741638,596.570308,50.89895,36.8851,48.9336,24.836601,348.183965,0.584815,362.844494,3584.184128,2099.967827,3584.684128,1996.532173,3.325895,-42.635124,3795652.563,2469.656891,1536.914936,7614.433105,1257.225531,591.011062,45.446313,34.831839,45.703906,23.959771,12.048457,0.611692,362.181337,2807.018644,2606.814882,2807.518644,1489.685118,3.318267,-42.58053,1312051.219,1899.258707,690.8228,2958.184082,434.587798,587.821744,26.643744,26.586872,25.192494,27.981251,55.881832,0.920408,348.184966
coj1m003-fa19-20200803-0261-e91.fits,82,0,59065.218216,2459065.218216,2459065.219786,1.31492,50.027583,31,55,83,0.826287,4.015251,0.174041,0.053908,0.000264,0.00262,0.00012,0.000079,3132.684083,1532.660198,1445.920309,683.269951,25626557.72,5703.487756,2040.691035,2043.367401,2041.191035,2053.132599,3.310768,-42.642008,21174882.67,3019.07054,4845.51463,4369.996644,37768.15625,7013.709149,591.581474,10394,28.729119,23.695472,23.614923,23.77602,50.007339,0.998472,359.572923,3516.604521,2708.184293,3517.104521,1388.315707,3.325254,-42.570062,20516832.19,4778.184733,4293.854955,39481.07031,6795.744558,594.49189,50.19105,36.614899,48.673067,24.556731,348.198102,0.579504,352.307097,3584.184128,2099.967827,3584.684128,1996.532173,3.325922,-42.635946,3798906.454,2470.294947,1537.835172,7850.80127,1258.30331,589.196199,45.000845,34.609743,45.370484,23.849002,12.065951,0.613963,340.979922,2807.018644,2606.814882,2807.518644,1489.685118,3.318295,-42.581058,1310819.074,1896.408739,691.21126,2925.323242,434.179678,586.55612,26.192481,26.280258,24.973944,27.586571,55.68749,0.925967,363.810921
coj1m003-fa19-20200803-0262-e91.fits,83,0,59065.218874,2459065.218874,2459065.220444,1.31147,48.82097,31,55,83,0.826659,4.003852,0.174634,0.053935,0.000264,0.002604,0.00012,0.000079,3136.63705,1537.826808,1451.3842,684.855813,25672494.56,5706.409333,2040.691035,2043.367401,2041.191035,2053.132599,3.310751,-42.642003,21222409.66,3019.07054,4850.35165,4375.437327,37816.62891,7029.451407,590.160029,10335,28.650432,23.701985,23.550333,23.853637,53.325921,0.998006,363.566684,3516.604521,2708.184293,3517.104521,1388.315707,3.325222,-42.569798,20541947.75,4781.064547,4296.521736,39878.125,6804.063528,592.817813,49.968289,36.633247,48.405535,24.860958,346.742503,0.576163,348.012575,3584.184128,2099.967827,3584.684128,1996.532173,3.3259,-42.635652,3816749.162,2471.579287,1544.255198,7769.464844,1264.21331,587.355919,40.218665,34.249401,45.036097,23.462705,10.900176,0.619078,354.263751,2807.018644,2606.814882,2807.518644,1489.685118,3.318266,-42.580925,1313797.647,1896.266095,692.834013,2980.583984,435.166264,584.901061,26.418913,25.907596,24.62431,27.190882,56.814814,0.939212,350.461646
coj1m003-fa19-20200803-0263-e91.fits,84,0,59065.219547,2459065.219547,2459065.221118,1.308051,48.289204,31,55,83,0.823762,4.030702,0.17344,0.053712,0.000262,0.002616,0.000119,0.000078,3145.14921,1540.970592,1452.981982,687.70236,25821029.39,5715.74291,2040.691035,2043.367401,2041.191035,2053.132599,3.310739,-42.641981,21270389.1,3019.07054,4854.679952,4381.419437,40911.19922,7045.343533,588.474305,10512,28.738291,23.307545,23.197069,23.41802,52.417244,0.998629,320.322419,3516.604521,2708.184293,3517.104521,1388.315707,3.325213,-42.569783,20688340.56,4794.839223,4314.709961,42924.69922,6852.552892,590.71334,49.71062,36.596292,48.815383,24.3772,348.25783,0.570898,311.144752,3584.184128,2099.967827,3584.684128,1996.532173,3.325891,-42.635651,3816474.445,2469.824222,1545.241321,8394.487305,1264.122317,585.395593,40.337316,34.494214,45.330914,23.657514,12.186491,0.605828,308.713146,2807.018644,2606.814882,2807.518644,1489.685118,3.318256,-42.580902,1316214.381,1891.877943,695.718445,3142.540771,435.966753,582.237061,25.549618,26.127439,24.565233,27.689644,57.746871,0.923357,315.589736
coj1m003-fa19-20200803-0264-e91.fits,85,0,59065.220204,2459065.220204,2459065.221775,1.304702,50.833536,31,55,83,0.826155,4.004114,0.174427,0.054091,0.000263,0.002599,0.00012,0.000079,3138.249613,1540.55316,1452.757491,688.084804,25678244.04,5702.02257,2040.691035,2043.367401,2041.191035,2053.132599,3.310753,-42.642005,21214199.68,3019.07054,4848.177938,4375.705667,36561.61719,7026.732034,586.332014,10333,28.528832,23.996121,23.954939,24.037303,46.481373,0.99559,377.93774,3516.604521,2708.184293,3517.104521,1388.315707,3.325221,-42.569868,20546817.77,4779.42745,4299.012379,38043.44922,6805.676615,589.139372,49.374879,36.47453,48.025542,24.923517,347.270793,0.59353,373.035395,3584.184128,2099.967827,3584.684128,1996.532173,3.325898,-42.635704,3813748.302,2467.301975,1545.716066,7673.214355,1263.219342,583.902001,NaN,34.187441,44.726699,23.648183,11.507809,0.62577,355.171143,2807.018644,2606.814882,2807.518644,1489.685118,3.318267,-42.580969,1317677.966,1892.764012,696.166008,2912.481934,436.451533,580.4794,26.307694,26.148806,24.790115,27.507496,56.656033,0.931414,360.285025
