Label,Saturated,J.D.-2400000,JD_UTC,BJD_TDB,AIRMASS,EXPTIME,FWHM_Mean,Source_Radius,FWHM_Mult,Source_Rad(base),Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_T2,rel_flux_T3,rel_flux_T4,rel_flux_T5,rel_flux_T6,rel_flux_C7,rel_flux_C8,rel_flux_C9,rel_flux_err_T1,rel_flux_err_T2,rel_flux_err_T3,rel_flux_err_T4,rel_flux_err_T5,rel_flux_err_T6,rel_flux_err_C7,rel_flux_err_C8,rel_flux_err_C9,rel_flux_SNR_T1,rel_flux_SNR_T2,rel_flux_SNR_T3,rel_flux_SNR_T4,rel_flux_SNR_T5,rel_flux_SNR_T6,rel_flux_SNR_C7,rel_flux_SNR_C8,rel_flux_SNR_C9,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_T2,Y(IJ)_T2,X(FITS)_T2,Y(FITS)_T2,RA_T2,DEC_T2,Source-Sky_T2,Source_Error_T2,Source_SNR_T2,Peak_T2,Mean_T2,Sky/Pixel_T2,FWHM_T2,Width_T2,X-Width_T2,Y-Width_T2,Angle_T2,Roundness_T2,X(IJ)_T3,Y(IJ)_T3,X(FITS)_T3,Y(FITS)_T3,RA_T3,DEC_T3,Source-Sky_T3,Source_Error_T3,Source_SNR_T3,Peak_T3,Mean_T3,Sky/Pixel_T3,FWHM_T3,Width_T3,X-Width_T3,Y-Width_T3,Angle_T3,Roundness_T3,X(IJ)_T4,Y(IJ)_T4,X(FITS)_T4,Y(FITS)_T4,RA_T4,DEC_T4,Source-Sky_T4,Source_Error_T4,Source_SNR_T4,Peak_T4,Mean_T4,Sky/Pixel_T4,FWHM_T4,Width_T4,X-Width_T4,Y-Width_T4,Angle_T4,Roundness_T4,X(IJ)_T5,Y(IJ)_T5,X(FITS)_T5,Y(FITS)_T5,RA_T5,DEC_T5,Source-Sky_T5,Source_Error_T5,Source_SNR_T5,Peak_T5,Mean_T5,Sky/Pixel_T5,FWHM_T5,Width_T5,X-Width_T5,Y-Width_T5,Angle_T5,Roundness_T5,X(IJ)_T6,Y(IJ)_T6,X(FITS)_T6,Y(FITS)_T6,RA_T6,DEC_T6,Source-Sky_T6,Source_Error_T6,Source_SNR_T6,Peak_T6,Mean_T6,Sky/Pixel_T6,FWHM_T6,Width_T6,X-Width_T6,Y-Width_T6,Angle_T6,Roundness_T6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,X(IJ)_C8,Y(IJ)_C8,X(FITS)_C8,Y(FITS)_C8,RA_C8,DEC_C8,Source-Sky_C8,Source_Error_C8,Source_SNR_C8,Peak_C8,Mean_C8,Sky/Pixel_C8,FWHM_C8,Width_C8,X-Width_C8,Y-Width_C8,Angle_C8,Roundness_C8,X(IJ)_C9,Y(IJ)_C9,X(FITS)_C9,Y(FITS)_C9,RA_C9,DEC_C9,Source-Sky_C9,Source_Error_C9,Source_SNR_C9,Peak_C9,Mean_C9,Sky/Pixel_C9,FWHM_C9,Width_C9,X-Width_C9,Y-Width_C9,Angle_C9,Roundness_C9
coj1m011-fa12-20190330-0153-e91.fits,0,58572.96304,2458572.963,2458572.966167,1.474751,55,7.291671,15.423316,1.35,19,30,45,0.239944,0.007739,0.025205,0.028189,0.060978,0.00684,0.273381,0.651357,0.641696,0.000362,0.000158,0.000177,0.000181,0.000213,0.000158,0.000445,0.00086,0.00085,662.010335,49.017263,142.394444,156.077607,286.044011,43.246355,614.270721,757.218227,755.374988,2844369.793,1844.298604,2064.68207,2034.864264,2065.18207,2061.635736,8.222957,12.222243,682489.4325,747.317891,931.125676,732.972412,11907.23535,913.251831,198.346071,2989,6.456984,11.308201,11.249756,11.366646,277.991278,0.999884,2255.606569,1894.825846,2256.106569,2201.674154,8.224377,12.207326,22011.79033,448.835138,49.042039,605.496887,29.454387,192.449581,6.375576,9.829086,9.643555,10.014617,51.388144,0.970879,2331.077954,1844.971356,2331.577954,2251.528644,8.224938,12.202024,71693.10442,501.331859,143.005283,1447.621094,95.933879,192.977144,6.414987,11.235267,11.173189,11.297344,300.190289,0.9995,1894.810494,1827.296795,1895.310494,2269.203205,8.221721,12.199582,80181.00041,511.087725,156.883049,1597.758301,107.291691,194.128477,6.342562,11.322928,11.412186,11.233671,7.248185,0.999735,1871.008818,1755.804679,1871.508818,2340.695321,8.221551,12.19182,173444.1749,595.834341,291.094626,3175.491943,232.088883,194.941814,6.578015,11.210648,11.104477,11.31682,280.888446,0.999584,1959.704998,2223.586539,1960.204998,1872.913461,8.222167,12.242529,19455.8802,449.707951,43.263367,506.180328,26.034276,195.500755,6.924501,11.944126,10.297534,13.590717,89.855148,0.926788,2606.92254,2237.248349,2607.42254,1859.251651,8.226942,12.244788,610654.6114,890.696116,685.592539,10860.73438,817.128318,197.411751,6.462338,11.415095,11.385283,11.444907,79.705029,0.999969,1535.619329,2714.056969,1536.119329,1382.443031,8.218996,12.295063,1121925.46,1142.984459,981.575428,20246.08594,1501.26937,198.592971,6.336776,11.280013,11.267017,11.29301,52.645368,0.999924,1126.707458,1893.01557,1127.207458,2203.48443,8.216048,12.205738,1111789.722,1140.913798,974.473026,19558.40039,1487.706551,203.19396,6.413482,11.21831,11.172245,11.264374,291.752305,0.999872
coj1m011-fa12-20190330-0154-e91.fits,0,58572.96398,2458572.964,2458572.967111,1.478403,55,5.861075,14.123148,1.35,19,30,45,0.241011,0.00778,0.025356,0.027988,0.060927,0.007296,0.272797,0.654201,0.639861,0.000358,0.000145,0.000166,0.000169,0.000204,0.000145,0.000438,0.000854,0.000838,673.576443,53.52232,152.409081,165.214819,298.847215,50.254894,623.346783,765.733169,763.555078,2827030.628,1812.165784,2065.107543,2034.709764,2065.607543,2061.790236,8.222957,12.222237,681344.9442,626.632438,912.385625,746.772993,19306.57813,1087.31196,198.815439,3035,5.064598,9.90747,9.872423,9.942517,289.229258,0.999918,2256.092207,1894.885504,2256.592207,2201.614496,8.224378,12.207343,21994.6959,410.702437,53.553848,804.334167,35.099836,193.494391,5.099906,11.023868,10.37232,11.675416,74.733434,0.981297,2331.544524,1844.946351,2332.044524,2251.553649,8.224939,12.202032,71682.28196,468.078233,153.141669,2129.428711,114.392868,193.995864,5.016381,9.393997,9.300844,9.487151,297.301295,0.998828,1895.306693,1827.222624,1895.806693,2269.277376,8.221722,12.199584,79121.60795,476.208178,166.1492,2400.393066,126.264782,195.483555,5.064776,9.607158,9.710834,9.503482,20.819057,0.999166,1871.470566,1755.698345,1871.970566,2340.801655,8.221552,12.191817,172243.3368,565.684948,304.486335,5088.451172,274.871402,195.880013,5.160365,9.818892,9.674074,9.963711,77.973164,0.998957,1960.200904,2223.616561,1960.700904,1872.883439,8.222167,12.242545,20626.57492,410.226106,50.28099,645.727356,32.916545,196.394984,5.093152,11.968822,9.980972,13.956672,276.850394,0.889296,2607.314064,2237.195675,2607.814064,1859.304325,8.226942,12.244796,605914.7416,869.933452,696.507003,17168.79102,966.938041,197.935106,4.99149,9.921973,9.862589,9.981358,274.536605,0.999853,1536.080891,2713.936436,1536.580891,1382.563564,8.218996,12.295063,1118030.163,1126.866189,992.158762,30638.57031,1784.188139,200.70319,5.000052,9.696616,9.594533,9.7987,78.529793,0.999477,1127.218409,1892.785717,1127.718409,2203.714283,8.216049,12.205721,1103085.723,1121.308704,983.748471,31342.65039,1760.339327,203.944197,4.967284,9.750972,9.656633,9.845312,87.131486,0.999622
coj1m011-fa12-20190330-0155-e91.fits,0,58572.96493,2458572.965,2458572.968059,1.482189,55,5.437234,12.713395,1.35,19,30,45,0.240745,0.007991,0.025146,0.02827,0.061411,0.007036,0.273757,0.653998,0.638471,0.000353,0.000132,0.000154,0.000159,0.000196,0.000132,0.000432,0.000846,0.000828,682.823767,60.428168,162.788066,178.117188,314.024918,53.407534,633.882535,773.219937,770.905642,2802321.12,1777.5554,2064.764562,2034.947131,2065.264562,2061.552869,8.222957,12.222243,674643.6858,507.776953,890.535784,757.570552,21263.63672,1328.622109,199.582887,3043,4.820488,9.423904,9.356747,9.491061,78.189767,0.999758,2255.756213,1895.116747,2256.256213,2201.383253,8.224378,12.207348,22394.29183,370.321248,60.472608,908.795898,44.102616,193.214872,4.907843,8.862225,10.370266,7.354184,8.351793,0.880751,2331.23167,1845.158438,2331.73167,2251.341562,8.224939,12.202035,70468.11845,430.56861,163.662926,2378.890137,138.777702,194.009764,4.928494,8.89517,8.580918,9.209422,88.921982,0.995013,1894.971135,1827.474983,1895.471135,2269.025017,8.221722,12.19959,79221.52636,441.924052,179.265025,2718.676025,156.016389,195.354592,4.613473,9.006753,8.738403,9.275103,78.800873,0.995853,1871.175045,1755.924939,1871.675045,2340.575061,8.221552,12.19182,172092.7879,537.040732,320.446434,5772.931641,338.914137,195.794911,4.773944,9.113197,9.031432,9.194961,281.786614,0.999617,1960.013579,2224.289957,1960.513579,1872.210043,8.222168,12.242599,19717.35335,368.974831,53.438207,706.246521,38.830737,196.141747,4.742809,10.915948,9.844413,11.987483,77.629286,0.954159,2607.011542,2237.438877,2607.511542,1859.061123,8.226942,12.244806,602276.5125,848.481221,709.828924,19008.83008,1186.104468,198.561806,4.711521,9.485933,9.449606,9.522259,75.240609,0.999923,1535.812315,2713.947826,1536.312315,1382.552174,8.218996,12.295048,1108050.315,1107.654566,1000.357286,34894.82813,2182.159527,200.091257,4.821304,9.378119,9.315609,9.440629,82.374366,0.999809,1126.877913,1893.029908,1127.377913,2203.470092,8.216048,12.205725,1091994.292,1101.310211,991.541059,34859.99219,2150.5393,203.947194,4.754152,9.214879,9.148891,9.280866,275.065679,0.999788
coj1m011-fa12-20190330-0156-e91.fits,0,58572.96588,2458572.966,2458572.969008,1.486026,55,6.071367,14.790503,1.35,19,30,45,0.242218,0.008051,0.025307,0.027719,0.060763,0.007548,0.274036,0.651474,0.640492,0.000365,0.000154,0.000174,0.000177,0.000211,0.000154,0.000446,0.000863,0.00085,664.121095,52.364478,145.386324,156.56709,288.493429,49.035225,614.018788,754.849626,753.110905,2792986.333,1815.984369,2065.013772,2034.917296,2065.513772,2061.582704,8.222957,12.222265,676511.3089,687.251634,918.793176,736.304237,16403.35156,984.372063,198.241564,3098,5.482538,10.284594,10.229574,10.339614,270.75676,0.999885,2255.986567,1894.988648,2256.486567,2201.511352,8.224378,12.20736,22486.59953,429.17572,52.394855,758.550903,32.719601,191.801183,5.435019,10.993999,10.677178,11.310819,50.202493,0.898329,2331.435968,1845.090171,2331.935968,2251.409829,8.224939,12.202053,70682.6349,483.994102,146.040282,1909.728271,102.84826,192.775165,5.401184,10.38878,10.065945,10.711616,84.089139,0.995976,1895.200345,1827.33765,1895.700345,2269.16235,8.221722,12.199598,77418.52399,491.90627,157.384706,2106.882568,112.649458,194.798051,5.425611,9.665423,9.683277,9.647568,32.26972,0.999926,1871.381313,1755.894002,1871.881313,2340.605998,8.221552,12.191839,169711.6047,577.826721,293.706744,4450.924316,246.942454,194.526473,5.430386,10.014926,9.913707,10.116145,291.218137,0.99925,1960.187752,2223.787619,1960.687752,1872.712381,8.222168,12.242569,21080.38246,429.684287,49.060166,557.16626,30.673456,194.047001,5.754512,13.670826,11.625523,15.716129,87.108963,0.913466,2607.244083,2237.406203,2607.744083,1859.093797,8.226942,12.244831,600752.0427,875.909551,685.86082,14888.26074,874.136943,196.718409,5.405141,10.256421,10.254742,10.2581,312.68726,0.999984,1536.063052,2713.795944,1536.563052,1382.704056,8.218996,12.295055,1101777.766,1126.784755,977.806774,26158.41406,1603.165001,198.672217,5.46338,10.283184,10.170424,10.395943,282.431346,0.999416,1127.137946,1892.841172,1127.637946,2203.658828,8.216048,12.205724,1090456.523,1122.914869,971.094562,27200.01172,1586.691787,202.94057,5.407295,10.042003,9.976584,10.107421,88.926228,0.99983
coj1m011-fa12-20190330-0157-e91.fits,0,58572.96683,2458572.967,2458572.969957,1.489944,55,6.047168,13.649608,1.35,19,30,45,0.241402,0.0079,0.025095,0.028497,0.060977,0.006973,0.273685,0.652316,0.640243,0.00036,0.000142,0.000163,0.000168,0.000203,0.000142,0.00044,0.000857,0.000844,670.988153,55.603159,153.721169,169.882932,300.80256,49.132893,622.066562,760.931965,758.930336,2763482.295,1781.563669,2064.754515,2035.146952,2065.254515,2061.353048,8.222957,12.22223,667111.3318,585.315793,896.389624,744.220274,16890.38867,1139.745997,194.440633,2995,5.435348,10.110352,10.143222,10.077483,20.445219,0.999926,2255.85758,1895.369344,2256.35758,2201.130656,8.224379,12.207342,21830.9393,392.368157,55.638917,751.503418,37.297711,189.329903,5.42714,8.213451,9.64124,6.785662,350.578583,0.872849,2331.099818,1845.433682,2331.599818,2251.066318,8.224939,12.202031,69348.60256,448.91166,154.481625,1860.237305,118.480662,190.35622,5.455494,9.415081,9.448955,9.381206,41.06302,0.997241,1894.903778,1827.658627,1895.403778,2268.841373,8.221721,12.199576,78751.26686,460.773445,170.911036,2184.967041,134.544921,190.21631,5.332268,9.421235,9.523841,9.318629,32.191602,0.997462,1871.089104,1756.177643,1871.589104,2340.322357,8.221552,12.191814,168508.9804,549.563739,306.623178,4354.994629,287.894129,191.49258,5.337828,9.866504,9.669064,10.063944,65.310044,0.996224,1959.854891,2224.155266,1960.354891,1872.344734,8.222167,12.242549,19268.856,391.981548,49.157559,614.138306,32.920444,192.219835,5.413601,13.542027,12.034566,15.049488,63.203862,0.86272,2606.96222,2237.75354,2607.46222,1858.74646,8.226942,12.244805,593808.1955,853.228025,695.954866,15558.71875,1014.509096,193.567071,5.312467,10.206574,10.254272,10.158876,15.342552,0.999882,1535.726071,2714.3274,1536.226071,1382.1726,8.218996,12.29505,1090992.498,1107.853505,984.780473,29094.34961,1863.938257,194.641195,5.255776,10.079452,10.096145,10.062759,38.963472,0.999749,1126.817838,1893.209679,1127.317838,2203.290321,8.216048,12.205708,1078681.601,1103.916507,977.140567,27663.63086,1842.905343,199.929523,5.383225,10.059857,10.020374,10.09934,60.068622,0.999756
coj1m011-fa12-20190330-0158-e91.fits,0,58572.96777,2458572.968,2458572.970901,1.493944,55,6.10407,14.166695,1.35,19,30,45,0.240719,0.007977,0.025263,0.02831,0.060852,0.0073,0.274201,0.652276,0.639428,0.000361,0.000147,0.000168,0.000172,0.000206,0.000147,0.000443,0.00086,0.000845,666.865339,54.230475,150.496334,164.938511,295.669331,49.619706,619.036511,758.533608,756.546163,2777576.639,1796.713755,2065.087692,2034.512568,2065.587692,2061.987432,8.222957,12.222227,668614.9403,630.502732,904.541573,739.175468,16438.88672,1060.447333,195.932799,2998,5.243787,10.407131,10.427592,10.386669,337.506828,0.999969,2256.08059,1894.69119,2256.58059,2201.80881,8.224378,12.207333,22155.97962,408.300735,54.263874,717.834106,35.14018,190.141436,5.729126,9.950783,10.466033,9.435533,31.632272,0.947292,2331.515599,1844.676525,2332.015599,2251.823475,8.224939,12.202014,70169.60705,464.039954,151.214581,1978.794922,111.291519,190.591524,5.262195,9.711539,9.725303,9.697776,43.525932,0.996963,1895.272042,1827.008413,1895.772042,2269.491587,8.221722,12.199569,78633.95073,474.02581,165.885378,2138.662109,124.716273,191.831857,5.396536,9.967825,10.131804,9.803845,25.174941,0.997343,1871.46652,1755.558044,1871.96652,2340.941956,8.221552,12.19181,169020.0496,561.099497,301.230086,4438.375488,268.071875,191.487429,5.387231,10.165412,10.213126,10.117698,326.18451,0.999392,1960.185666,2223.674745,1960.685666,1872.825255,8.222167,12.242564,20277.35019,408.444631,49.645285,568.652222,32.160606,192.094181,5.802667,12.871271,11.891578,13.850964,82.825244,0.975593,2607.280561,2237.031825,2607.780561,1859.468175,8.226942,12.244795,597719.5423,863.517819,692.191324,14443.40137,948.004683,194.110843,5.394048,10.511241,10.506782,10.515701,307.903697,0.999988,1536.111873,2713.635223,1536.611873,1382.864777,8.218996,12.295046,1096515.515,1116.504638,982.096695,26209.5293,1739.113027,196.684093,5.346207,10.439826,10.473508,10.406143,333.31927,0.999883,1127.219168,1892.616864,1127.719168,2203.883136,8.216048,12.205708,1083341.582,1111.725996,974.468157,27036.00195,1718.218697,199.880618,5.327666,10.265112,10.29992,10.230305,359.001286,0.999954
coj1m011-fa12-20190330-0159-e91.fits,0,58572.96871,2458572.969,2458572.971844,1.498022,55,6.487148,14.722361,1.35,19,30,45,0.241215,0.007541,0.025393,0.02807,0.060511,0.007327,0.274503,0.652079,0.639123,0.000364,0.000152,0.000173,0.000176,0.00021,0.000152,0.000447,0.000864,0.000849,663.122047,49.589155,146.892824,159.286514,288.291517,48.104287,614.502079,754.674188,752.570953,2779921.504,1808.080408,2064.744063,2034.621621,2065.244063,2061.878379,8.222957,12.222219,670558.3925,680.933661,912.326446,734.998306,14905.82422,984.763173,194.025078,3032,5.784579,10.548586,10.481897,10.615276,287.311837,0.999764,2255.709064,1894.839857,2256.209064,2201.660143,8.224378,12.207329,20962.34172,422.500355,49.614968,662.856323,30.784705,188.724192,5.908204,10.043174,10.414504,9.671845,33.009041,0.96699,2331.183225,1844.903507,2331.683225,2251.596493,8.224939,12.202019,70590.36037,478.358631,147.567862,1736.421265,103.667016,188.897473,5.719061,10.786891,10.649272,10.92451,299.327012,0.997595,1894.923033,1827.186746,1895.423033,2269.313254,8.221721,12.199571,78032.10226,487.249072,160.148283,1860.841675,114.595748,190.888833,5.92191,10.361418,9.923779,10.799056,85.570287,0.992717,1871.097812,1755.686026,1871.597812,2340.813974,8.221551,12.191807,168215.1569,573.140608,293.497188,3823.051514,247.036043,191.535919,5.817921,10.065006,9.974974,10.155037,62.912741,0.999066,1959.90123,2223.541198,1960.40123,1872.958802,8.222167,12.242528,20369.14437,423.229893,48.127849,527.084351,29.913552,191.335415,5.9702,12.642558,10.642717,14.642398,81.80656,0.896501,2607.006098,2237.276752,2607.506098,1859.223248,8.226942,12.244797,598740.3157,871.959233,686.660905,13264.22656,879.293168,192.94229,5.806899,10.531802,10.565455,10.49815,331.708751,0.999865,1535.739948,2713.963825,1536.239948,1382.536175,8.218996,12.295057,1097240.897,1122.183784,977.772904,25060.46289,1611.377085,195.000049,5.636002,10.418795,10.420062,10.417527,42.425207,0.999993,1126.794136,1892.778866,1127.294136,2203.721134,8.216048,12.205711,1083940.291,1117.830673,969.682008,24334.17969,1591.844189,198.517267,5.715489,10.400714,10.376152,10.425275,291.891255,0.999957
coj1m011-fa12-20190330-0160-e91.fits,0,58572.96966,2458572.97,2458572.972789,1.502186,55,6.130592,13.984098,1.35,19,30,45,0.240536,0.007991,0.025404,0.028215,0.060955,0.007249,0.272876,0.650382,0.643501,0.00036,0.000146,0.000166,0.00017,0.000204,0.000145,0.00044,0.000856,0.000848,668.435895,54.908297,152.584717,166.199651,298.092509,50.125967,619.936514,759.874464,758.708196,2776441.279,1791.975584,2064.889571,2035.027423,2065.389571,2061.472577,8.222957,12.222262,667832.7955,614.35414,901.335763,740.936755,16268.28613,1087.04858,195.187062,3016,5.438657,10.176045,10.148354,10.203736,74.42556,0.99996,2256.028875,1895.015028,2256.528875,2201.484972,8.224379,12.207348,22187.12713,403.822218,54.942809,732.791321,36.114556,189.320885,5.42108,9.43285,9.350702,9.514997,311.052339,0.983925,2331.270182,1845.123849,2331.770182,2251.376151,8.224938,12.202042,70532.90167,460.006966,153.330073,1884.034546,114.808214,190.405701,5.531414,9.696174,9.718412,9.673937,39.078515,0.9995,1895.079474,1827.386796,1895.579474,2269.113204,8.221721,12.199589,78336.15538,468.618069,167.16418,2119.442871,127.50977,191.245141,5.475633,9.73565,9.443346,10.027955,80.22445,0.995947,1871.247783,1755.850845,1871.747783,2340.649155,8.221551,12.191821,169237.8347,557.12922,303.767651,4361.674316,275.472767,191.009425,5.369029,9.586994,9.590842,9.583147,315.858702,0.999283,1960.119158,2223.846089,1960.619158,1872.653911,8.222168,12.242561,20125.33099,401.284947,50.15222,576.002808,32.758518,191.242778,5.481945,12.26983,10.824984,13.714677,274.226335,0.944849,2607.124607,2237.5813,2607.624607,1858.9187,8.226942,12.244834,595207.0818,858.851876,693.026467,14636.11523,968.833842,193.710661,5.416178,10.293526,10.267887,10.319165,89.128995,0.999975,1535.963734,2714.04947,1536.463734,1382.45053,8.218996,12.295068,1094138.624,1113.159357,982.91284,27509.21289,1780.957518,195.59802,5.314177,10.163864,10.151673,10.176054,305.014937,0.999951,1126.993421,1892.998035,1127.493421,2203.501965,8.216048,12.205727,1087095.574,1111.047342,978.442171,27526.39258,1769.493363,199.147325,5.240071,9.984363,9.955074,10.013652,273.483026,0.999965
coj1m011-fa12-20190330-0161-e91.fits,0,58572.9706,2458572.971,2458572.973735,1.506436,55,5.593208,13.540748,1.35,19,30,45,0.241032,0.007735,0.025594,0.02866,0.061294,0.007158,0.272258,0.654431,0.640532,0.000359,0.000142,0.000163,0.000167,0.000203,0.000141,0.000439,0.00086,0.000844,670.870645,54.646396,156.896167,171.437191,302.510877,50.765962,620.746768,761.317739,759.039543,2759196.797,1778.675592,2064.972922,2034.963741,2065.472922,2061.536259,8.222957,12.222232,665055.9849,576.016822,893.834918,744.04789,19521.18359,1154.577366,194.730211,2938,4.957299,9.602375,9.525665,9.679085,65.026641,0.999384,2256.053758,1895.16053,2256.553758,2201.33947,8.224379,12.207339,21342.75743,390.318712,54.680334,824.720825,37.052316,190.164978,4.941266,9.947551,10.268509,9.626593,25.094312,0.989863,2331.432522,1845.190629,2331.932522,2251.309371,8.224939,12.202024,70618.58043,447.789504,157.704859,2311.275635,122.598122,189.342981,4.848224,9.652955,9.534786,9.771124,60.029518,0.997611,1895.195705,1827.514885,1895.695705,2268.985115,8.221722,12.199581,79077.97836,458.439544,172.493799,2543.702881,137.284148,190.939063,4.897591,9.136833,8.930033,9.343633,66.553429,0.995616,1871.368096,1756.016691,1871.868096,2340.483309,8.221552,12.191816,169121.201,548.325122,308.432341,5413.074707,293.604622,191.656659,4.786214,9.308186,9.196297,9.420074,74.047905,0.999198,1960.074068,2224.070518,1960.574068,1872.429482,8.222167,12.242562,19749.79297,388.827748,50.793168,683.823181,34.286834,191.920906,5.119071,12.863241,12.033691,13.69279,64.360467,0.957836,2607.204156,2237.474851,2607.704156,1859.025149,8.226942,12.244796,590456.4641,850.848825,693.961661,17963.34961,1025.068092,194.371656,4.773832,9.632662,9.648564,9.616759,38.993507,0.999748,1535.981615,2714.141077,1536.481615,1382.358923,8.218996,12.295057,1091435.142,1106.754301,986.158483,31801.53711,1894.797342,196.102849,4.968873,9.594618,9.579982,9.609254,58.67831,0.999956,1127.124019,1893.087628,1127.624019,2203.412372,8.216048,12.205719,1077305.191,1102.196922,977.416258,31616.98633,1870.266892,199.543477,4.915912,9.472399,9.432459,9.512339,73.00653,0.999897
coj1m011-fa12-20190330-0162-e91.fits,0,58572.97156,2458572.972,2458572.974687,1.510805,55,5.270663,12.889741,1.35,19,30,45,0.240917,0.008167,0.025544,0.028725,0.061065,0.008067,0.274306,0.651872,0.639653,0.000357,0.000135,0.000158,0.000162,0.000198,0.000136,0.000438,0.000853,0.000839,674.899569,60.471749,161.883849,177.448206,308.167757,59.447148,626.676782,763.966642,762.120168,2745354.51,1761.97439,2064.799924,2035.19392,2065.299924,2061.30608,8.222957,12.222239,661401.6754,521.961254,883.294609,748.78944,24424.63477,1267.147073,194.235834,2987,4.51362,8.970913,8.949457,8.99237,58.068606,0.999882,2255.912211,1895.32972,2256.412211,2201.17028,8.224378,12.207342,22420.45392,370.479803,60.517345,1020.422852,42.954249,188.085905,4.392096,8.829564,8.543223,9.115905,292.988401,0.991308,2331.231289,1845.377472,2331.731289,2251.122528,8.224938,12.20203,70127.41731,430.851439,162.764728,2757.662598,134.353684,188.467869,4.486952,9.316147,8.909422,9.722872,88.599031,0.992387,1894.994603,1827.648284,1895.494603,2268.851716,8.221721,12.19958,78859.66228,441.518028,178.610289,3134.84082,151.083364,190.105949,4.549455,9.082299,9.216878,8.94772,25.330339,0.997815,1871.176948,1756.141008,1871.676948,2340.358992,8.221551,12.191815,167644.0934,533.256412,314.378017,6152.411133,321.181107,190.438203,4.524937,8.578603,8.383845,8.773362,288.38837,0.99679,1959.101564,2225.124647,1959.601564,1871.375353,8.222161,12.242656,22146.59787,372.271395,59.490464,979.271545,42.429582,190.643398,5.880404,12.762437,12.269539,13.255336,271.058475,0.994043,2607.062451,2237.77548,2607.562451,1858.72452,8.226941,12.244809,590962.1917,842.032182,701.82851,21393.00195,1132.195516,192.847983,4.543588,9.043466,8.992687,9.094245,64.47557,0.999681,1535.868588,2714.356931,1536.368588,1382.143069,8.218996,12.295056,1083389.033,1096.81034,987.763329,40540.53125,2075.611981,195.225143,4.433219,8.937685,8.859505,9.015865,74.97294,0.999592,1126.910221,1893.206642,1127.410221,2203.293358,8.216048,12.205715,1071003.285,1092.036004,980.739904,38462.34375,2051.882734,198.130919,4.518485,8.919432,8.824929,9.013935,77.216109,0.999448
coj1m011-fa12-20190330-0163-e91.fits,0,58572.9725,2458572.973,2458572.975633,1.51523,55,4.878864,11.608852,1.35,19,30,45,0.240885,0.007711,0.025397,0.028051,0.060885,0.007097,0.273094,0.651408,0.642122,0.000353,0.000123,0.000148,0.000152,0.00019,0.000123,0.000431,0.000846,0.000835,683.032767,62.650975,171.77768,185.144811,320.004452,57.783244,633.939752,770.318703,768.856109,2728953.371,1735.882905,2064.823562,2034.909097,2065.323562,2061.590903,8.222956,12.222235,657363.4278,423.378147,866.834424,758.349472,27698.62109,1552.662633,194.681468,2947,4.288,8.721951,8.66928,8.774622,61.066826,0.999484,2255.800414,1895.095494,2256.300414,2201.404506,8.224377,12.207343,21042.10404,335.59554,62.700786,1046.505493,49.700496,189.129303,4.327184,5.539384,6.042977,5.035792,34.536296,0.745105,2331.237362,1845.099893,2331.737362,2251.400107,8.224938,12.202025,69306.85018,401.052494,172.812416,3034.11792,163.69964,189.209441,4.308126,8.187658,8.139551,8.235765,66.058184,0.999693,1895.016155,1827.419012,1895.516155,2269.080988,8.221721,12.199582,76550.16893,410.583723,186.442288,3353.239502,180.808031,190.448967,4.162111,8.962722,8.505224,9.420219,64.341313,0.973458,1871.189146,1755.931533,1871.689146,2340.568467,8.221551,12.191819,166152.9371,508.350121,326.847443,6932.637207,392.44571,191.027908,4.311571,8.445948,8.201528,8.690368,69.191355,0.994016,1959.927186,2223.972865,1960.427186,1872.527135,8.222167,12.242559,19366.4546,334.930457,57.822316,786.063904,45.742688,192.27397,4.40303,8.830287,6.631036,11.029538,72.886734,0.678216,2607.040867,2237.485159,2607.540867,1859.014841,8.226941,12.244804,585393.7345,823.762289,710.634296,23768.52734,1382.673478,193.182981,4.167021,8.760385,8.76103,8.759741,43.328483,0.999994,1535.909038,2714.040399,1536.409038,1382.459601,8.218996,12.29505,1076451.977,1082.140303,994.743449,43473.13672,2542.530799,195.665412,4.327609,8.686031,8.601843,8.77022,75.747923,0.999514,1126.970636,1893.035232,1127.470636,2203.464768,8.216048,12.205724,1067107.659,1078.738854,989.217784,42475.85938,2520.459944,199.357576,4.344461,8.572381,8.46868,8.676083,76.663677,0.999267
