Label,slice,Saturated,J.D.-2400000,JD_UTC,BJD_TDB,AIRMASS,FWHM_Mean,Source_Radius,FWHM_Mult,Source_Rad(base),Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_T2,rel_flux_T3,rel_flux_T4,rel_flux_T5,rel_flux_C6,rel_flux_C7,rel_flux_C8,rel_flux_err_T1,rel_flux_err_T2,rel_flux_err_T3,rel_flux_err_T4,rel_flux_err_T5,rel_flux_err_C6,rel_flux_err_C7,rel_flux_err_C8,rel_flux_SNR_T1,rel_flux_SNR_T2,rel_flux_SNR_T3,rel_flux_SNR_T4,rel_flux_SNR_T5,rel_flux_SNR_C6,rel_flux_SNR_C7,rel_flux_SNR_C8,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,Variance_T1,X(IJ)_T2,Y(IJ)_T2,X(FITS)_T2,Y(FITS)_T2,RA_T2,DEC_T2,Source-Sky_T2,Source_Error_T2,Source_SNR_T2,Peak_T2,Mean_T2,Sky/Pixel_T2,FWHM_T2,Width_T2,X-Width_T2,Y-Width_T2,Angle_T2,Roundness_T2,Variance_T2,X(IJ)_T3,Y(IJ)_T3,X(FITS)_T3,Y(FITS)_T3,RA_T3,DEC_T3,Source-Sky_T3,Source_Error_T3,Source_SNR_T3,Peak_T3,Mean_T3,Sky/Pixel_T3,FWHM_T3,Width_T3,X-Width_T3,Y-Width_T3,Angle_T3,Roundness_T3,Variance_T3,X(IJ)_T4,Y(IJ)_T4,X(FITS)_T4,Y(FITS)_T4,RA_T4,DEC_T4,Source-Sky_T4,Source_Error_T4,Source_SNR_T4,Peak_T4,Mean_T4,Sky/Pixel_T4,FWHM_T4,Width_T4,X-Width_T4,Y-Width_T4,Angle_T4,Roundness_T4,Variance_T4,X(IJ)_T5,Y(IJ)_T5,X(FITS)_T5,Y(FITS)_T5,RA_T5,DEC_T5,Source-Sky_T5,Source_Error_T5,Source_SNR_T5,Peak_T5,Mean_T5,Sky/Pixel_T5,FWHM_T5,Width_T5,X-Width_T5,Y-Width_T5,Angle_T5,Roundness_T5,Variance_T5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,RA_C6,DEC_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6,Variance_C6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,Variance_C7,X(IJ)_C8,Y(IJ)_C8,X(FITS)_C8,Y(FITS)_C8,RA_C8,DEC_C8,Source-Sky_C8,Source_Error_C8,Source_SNR_C8,Peak_C8,Mean_C8,Sky/Pixel_C8,FWHM_C8,Width_C8,X-Width_C8,Y-Width_C8,Angle_C8,Roundness_C8,Variance_C8
elp1m008-fa05-20201118-0476-e91.fits,104,0,59172.99662,2459172.996618,2459172.999129,1.412556,40.607823,41.349584,1.35,30,53,80,0.089749,0.05633,0.081357,0.057486,0.072822,0.691647,1.002829,0.099425,0.000353,0.00034,0.00035,0.000342,0.000347,0.000964,0.0014,0.000385,254.384683,165.80621,232.628755,167.91935,210.033649,717.29611,716.407477,257.935846,5797451.501,4044.95704,1992.491864,2038.569909,1992.991864,2057.930091,10.107523,74.826829,520315.7321,5371.457652,2012.914864,258.488693,1719.51123,96.866766,420.272661,9608,35.156115,28.91743,30.81816,27.016701,352.947777,0.981785,27711.98809,1853.187572,1924.584114,1853.687572,2171.915886,10.111302,74.839454,326570.0301,1956.364713,166.926968,1197.23645,60.797283,419.868791,35.342895,28.829629,31.116593,26.542665,357.500296,0.974953,11463.18633,1882.280052,1753.315768,1882.780052,2343.184232,10.110408,74.857921,471664.5893,2000.657135,235.754833,1537.725098,87.809422,422.368322,35.726552,29.139494,30.729263,27.549724,358.289272,0.988122,22107.27087,1674.741928,1708.141466,1675.241928,2388.358534,10.116116,74.863224,333273.9088,1971.057461,169.083812,1303.148438,62.045339,423.357499,35.650407,28.265373,30.308023,26.222723,358.043351,0.97923,13042.0308,1694.048936,2268.175718,1694.548936,1828.324282,10.11586,74.802603,422183.148,1988.373651,212.325861,1411.71106,78.597501,420.503594,35.262484,28.505119,30.340233,26.670006,353.633595,0.982719,19760.1498,1441.055655,1455.281257,1441.555655,2641.218743,10.122457,74.89101,2370346.498,2435.097977,973.409087,6049.603516,441.285523,424.561784,35.619697,29.132406,30.691682,27.57313,357.952428,0.988548,561848.0858,1925.383251,2377.921996,1925.883251,1718.578004,10.109555,74.790262,2902820.204,2534.274925,1145.424348,7248.170898,540.415729,422.786627,35.131377,28.756535,30.641077,26.871993,353.548286,0.982074,869752.6161,2756.509772,1570.084225,2757.009772,2526.415775,10.086147,74.875628,524284.7988,2002.355089,261.834078,1600.773926,97.605684,416.081059,35.715255,28.798222,30.38954,27.206905,347.29618,0.985122,29192.54844
elp1m008-fa05-20201118-0477-e91.fits,105,0,59172.99798,2459172.997976,2459173.000487,1.41136,41.303466,42.351732,1.35,30,53,80,0.089693,0.056186,0.081703,0.057164,0.073049,0.691557,1.003774,0.099178,0.00036,0.000347,0.000357,0.000351,0.000355,0.00098,0.001425,0.000394,249.159971,161.824105,229.040862,163.090659,205.886843,705.53662,704.247093,251.70419,5793342.229,4111.437916,1992.730909,2038.901523,1993.230909,2057.598477,10.10791,74.828424,519622.2746,5634.978104,2052.634122,253.149,1483.715088,92.213717,413.801611,9625,36.091797,29.567149,31.498819,27.635479,355.23854,0.982596,24467.22842,1853.278675,1924.901602,1853.778675,2171.598398,10.111698,74.841052,325502.4624,1998.149739,162.901937,1081.807861,57.764637,413.030221,36.174321,29.395967,31.685861,27.106073,357.816372,0.97588,10149.50137,1882.534936,1753.649553,1883.034936,2342.850447,10.110802,74.859532,473330.9188,2039.09484,232.127957,1356.893677,83.998715,415.493273,36.353304,29.732294,31.427123,28.037465,359.163375,0.987076,19375.53162,1674.962054,1708.610611,1675.462054,2387.889389,10.116516,74.864813,331171.4283,2016.949974,164.194171,1166.372925,58.770668,417.311453,36.174698,29.027953,31.193372,26.862534,2.726128,0.977786,11426.4956,1694.048573,2268.45342,1694.548573,1828.04658,10.116257,74.804169,423199.067,2033.433309,208.120456,1298.848511,75.102167,414.087587,36.153669,29.098047,31.153258,27.042835,357.653454,0.98011,17480.76009,1441.24797,1455.539552,1441.74797,2640.960448,10.122867,74.892629,2368484.192,2470.765131,958.603536,4938.326172,420.31826,418.261018,36.514996,29.728139,31.47033,27.985948,1.701274,0.986308,492695.1672,1925.571371,2378.207246,1926.071371,1718.292754,10.10994,74.791831,2902127.473,2571.257689,1128.680134,6126.251465,515.020186,416.948757,36.11621,29.328844,31.353027,27.30466,355.915901,0.980738,763222.7516,2756.766414,1570.546918,2757.266414,2525.953082,10.086522,74.877289,522730.5636,2046.429891,255.435364,1499.956909,92.765323,410.163772,36.240909,29.352891,31.191439,27.514343,352.283906,0.983243,25752.03859
elp1m008-fa05-20201118-0478-e91.fits,106,0,59172.99932,2459172.999319,2459173.001830,1.410206,41.530296,42.687893,1.35,30,53,80,0.089782,0.056824,0.082451,0.057827,0.072445,0.691248,1.004979,0.098946,0.000361,0.000347,0.000358,0.000352,0.000355,0.000979,0.001427,0.000394,248.827773,163.829719,230.515626,164.514606,204.18085,705.823705,704.326082,251.298778,5809413.004,4121.840515,1992.279729,2038.544954,1992.779729,2057.955046,10.107986,74.825916,521578.9372,5724.786767,2063.218971,252.798634,1517.483398,91.108885,406.986417,9673,36.106583,29.587261,31.745807,27.428715,356.197961,0.97856,24856.81652,1852.925845,1924.459144,1853.425845,2172.040856,10.111765,74.838556,330116.1226,2001.336264,164.947854,1070.97998,57.664353,406.397735,36.314842,29.503159,32.010274,26.996044,357.974774,0.971385,10312.74835,1882.085764,1753.313574,1882.585764,2343.186426,10.110868,74.857008,478994.3196,2049.94529,233.662002,1370.216431,83.670246,408.614825,36.36599,29.860093,31.716705,28.003481,357.193079,0.984507,19989.44491,1674.73581,1708.239791,1675.23581,2388.260209,10.11657,74.862307,335941.7587,2028.059189,165.64692,1143.522705,58.681969,410.245826,36.406503,29.220491,31.32618,27.114803,358.799355,0.979406,11586.73025,1693.831716,2268.141358,1694.331716,1828.358642,10.116324,74.801701,420861.1828,2039.473749,206.357735,1321.697021,73.515609,407.297454,36.280484,29.230099,31.453993,27.006205,354.628207,0.976288,17648.39461,1440.97946,1455.142702,1441.47946,2641.357298,10.12291,74.890124,2374427.911,2475.064396,959.339852,5129.795898,414.762682,411.856253,36.86821,29.793023,31.696843,27.889204,359.434924,0.983793,500420.1083,1925.247032,2377.853556,1925.747032,1718.646444,10.110018,74.789358,2911919.949,2579.989639,1128.655675,6564.863281,508.651251,409.683113,36.11164,29.411666,31.594837,27.228495,354.545491,0.977392,781389.3805,2756.511928,1570.046117,2757.011928,2526.453883,10.086602,74.874691,523065.145,2051.165262,255.008777,1494.549438,91.368494,404.202193,36.484652,29.495437,31.420655,27.57022,351.315043,0.981449,26125.17894
elp1m008-fa05-20201118-0479-e91.fits,107,0,59173.00067,2459173.000667,2459173.003178,1.409081,41.693228,42.703249,1.35,30,53,80,0.090262,0.05612,0.081452,0.057819,0.073435,0.690825,1.004574,0.099247,0.000362,0.000349,0.000359,0.000353,0.000356,0.000982,0.001431,0.000395,249.339906,160.967622,226.607587,163.92231,206.463928,703.554757,702.146855,250.986194,5800894.837,4128.749523,1992.215569,2038.843837,1992.715569,2057.656163,10.10796,74.82589,523597.7199,5728.906094,2066.60305,253.361534,1411.140747,91.395759,408.675013,9645,36.4164,29.75139,31.724667,27.778114,356.265056,0.982258,23697.76818,1852.966931,1924.8624,1853.466931,2171.6376,10.111736,74.838526,325543.7045,2009.100595,162.034547,1021.324036,56.824758,408.565409,36.636374,29.434884,31.877953,26.991815,359.118968,0.972795,9813.429712,1882.082947,1753.542338,1882.582947,2342.957662,10.11084,74.857005,472494.6985,2057.780274,229.613776,1269.508667,82.475553,411.738839,36.591158,29.90164,31.815931,27.987349,0.156278,0.983739,18969.28763,1674.744036,1708.442306,1675.244036,2388.057694,10.116544,74.862313,335403.4299,2032.138548,165.049489,1101.305786,58.545807,412.601645,36.641158,29.133904,31.411,26.856808,0.843003,0.975839,11400.1224,1693.779782,2268.43158,1694.279782,1828.06842,10.116302,74.801671,425991.3491,2040.873666,208.729896,1264.983276,74.358236,408.86319,36.357988,29.473285,31.657309,27.289261,355.708897,0.97778,17001.00324,1440.842368,1455.478789,1441.342368,2641.021211,10.122889,74.890133,2370087.443,2479.180439,955.996347,4785.677734,413.706806,414.020127,36.700244,29.873107,31.65904,28.087173,0.839851,0.985793,479667.627,1925.114091,2378.084926,1925.614091,1718.415074,10.109996,74.789324,2907065.093,2583.026211,1125.44932,6030.473633,507.438077,411.539222,36.262722,29.535926,31.616,27.455852,356.00251,0.979969,742965.5241,2756.352184,1570.455831,2756.852184,2526.044169,10.086567,74.874657,523742.3006,2056.261794,254.706041,1427.294189,91.420996,405.586036,36.409482,29.571729,31.294389,27.84907,351.100959,0.985128,25081.88741
elp1m008-fa05-20201118-0480-e91.fits,108,0,59173.00202,2459173.002019,2459173.004530,1.407986,41.373334,41.918681,1.35,30,53,80,0.089364,0.056949,0.08181,0.057682,0.073047,0.691152,1.005155,0.098935,0.000354,0.000342,0.000353,0.000345,0.000348,0.000968,0.001411,0.000387,252.649205,166.334274,231.933575,167.174735,209.825445,713.732639,712.60166,255.410914,5792595.382,4062.120951,1991.862404,2038.492254,1992.362404,2058.007746,10.108034,74.828334,517647.6473,5520.33067,2016.465151,256.710436,1550.313599,93.77113,409.455619,9650,35.945416,29.458025,31.164292,27.751759,354.874601,0.986234,26295.97675,1852.351546,1924.391334,1852.851546,2172.108666,10.111823,74.840929,329884.7599,1969.725784,167.477505,1101.376709,59.758152,408.373863,36.37223,29.364198,31.473076,27.25532,357.374747,0.979407,11025.34071,1881.782451,1753.25443,1882.282451,2343.24557,10.110931,74.859375,473891.568,2016.014551,235.063565,1435.116577,85.844779,410.816525,36.240979,29.627447,31.093181,28.161713,0.217192,0.990257,21010.97852,1674.323601,1708.113455,1674.823601,2388.386545,10.116636,74.864622,334128.2472,1984.894671,168.335505,1239.362671,60.526854,412.722747,36.263783,28.918314,30.833417,27.00321,1.337402,0.982572,12323.21715,1693.389474,2268.133458,1693.889474,1828.366542,10.116353,74.80405,423129.5816,1994.629159,212.134461,1402.109985,76.649318,409.392087,35.8592,29.064592,30.948619,27.180566,355.105735,0.982837,18753.61854,1440.625024,1455.152353,1441.125024,2641.347647,10.122989,74.892343,2367358.247,2443.808341,968.716821,5347.727539,428.843558,413.853985,36.54615,29.584938,31.127728,28.042148,0.292306,0.98918,529053.5383,1924.783753,2377.827855,1925.283753,1718.672145,10.110043,74.791779,2903743.116,2545.907036,1140.553475,6843.004395,526.008909,411.403814,35.891282,29.201756,31.036741,27.36677,355.421652,0.983922,826407.3972,2756.139324,1570.202135,2756.639324,2526.297865,10.086692,74.877259,521494.0194,2011.711903,259.228977,1605.088257,94.467895,406.160287,36.174404,29.291709,30.729946,27.853472,349.087945,0.988864,27428.23843
elp1m008-fa05-20201118-0481-e91.fits,109,0,59173.00338,2459173.003375,2459173.005886,1.40692,41.59193,42.48892,1.35,30,53,80,0.088707,0.05685,0.082873,0.0569,0.072392,0.691585,1.005137,0.098757,0.000358,0.000347,0.000357,0.000348,0.000352,0.000977,0.001422,0.000391,248.041178,164.059223,232.337414,163.286277,205.559537,708.213094,707.09591,252.361767,5795521.046,4095.791888,1991.668288,2038.371748,1992.168288,2058.128252,10.107931,74.825906,514105.4661,5671.543448,2040.568627,251.942257,1436.609009,90.646483,405.605618,9704,36.243252,29.505824,31.464671,27.546977,356.063984,0.982191,24814.25347,1852.410692,1924.360488,1852.910692,2172.139512,10.111708,74.838531,329473.6125,1994.716159,165.173181,1106.505615,58.092407,404.846587,36.589823,29.747846,31.96035,27.535343,0.664844,0.978104,10564.1202,1881.546684,1753.145865,1882.046684,2343.354135,10.110815,74.856993,480290.4269,2039.153873,235.534176,1403.390625,84.684254,406.59555,36.591382,29.991166,31.611251,28.371081,0.881041,0.988385,20011.49165,1674.186873,1708.230815,1674.686873,2388.269185,10.116518,74.862264,329762.8331,2006.046293,164.384458,1139.691528,58.143402,408.526956,36.330324,29.050706,31.169608,26.931804,359.873844,0.978944,11824.24284,1693.22404,2268.038264,1693.72404,1828.461736,10.116266,74.801667,419550.2468,2019.364017,207.763555,1309.773438,73.974616,405.438519,36.223276,29.22681,31.385254,27.068365,356.811404,0.97815,17822.43425,1440.495473,1455.176387,1440.995473,2641.323613,10.12286,74.890067,2369432.806,2464.914235,961.263793,5026.416016,417.77566,409.716141,36.714484,29.791977,31.559547,28.024407,1.08036,0.985998,507775.6481,1924.68184,2377.775744,1925.18184,1718.724256,10.109957,74.789332,2905184.77,2561.718357,1134.076571,6563.356934,512.238828,407.986625,36.122287,29.44186,31.503091,27.380629,356.045565,0.98021,790041.3602,2755.940565,1570.188969,2756.440565,2526.311031,10.086551,74.874686,520903.4702,2034.03738,256.093362,1563.304932,91.845099,402.351773,36.547282,29.444951,31.132423,27.75748,350.02395,0.985228,26334.51647
elp1m008-fa05-20201118-0482-e91.fits,110,0,59173.00472,2459173.004720,2459173.007231,1.405897,41.783016,42.101827,1.35,30,53,80,0.089598,0.056395,0.081529,0.0574,0.072803,0.690581,1.007242,0.098549,0.000355,0.000343,0.000352,0.000345,0.000346,0.000968,0.001414,0.000387,252.475149,164.494139,231.932322,166.601968,210.215741,713.739252,712.567777,254.839405,5791081.859,4060.322395,1991.621315,2038.32956,1992.121315,2058.17044,10.108065,74.828071,518867.8073,5568.673425,2022.66865,256.526351,1388.624512,93.176196,404.082361,9742,36.475911,29.773188,31.35568,28.190696,355.57309,0.988491,23433.22295,1852.229869,1924.429636,1852.729869,2172.070364,10.11185,74.840683,326585.9447,1972.147002,165.599189,1060.795898,58.646992,403.723898,36.543711,29.593411,31.317319,27.869503,1.72623,0.986469,9744.042287,1881.429851,1753.116227,1881.929851,2343.383773,10.110957,74.859166,472142.5455,2008.594971,235.061101,1242.65564,84.785461,406.0994,36.623605,29.984707,31.318942,28.650472,3.368677,0.992001,18832.12727,1674.040122,1707.907798,1674.540122,2388.592202,10.116665,74.86446,332408.2745,1981.565377,167.750344,1062.207764,59.692542,407.520806,36.691212,29.402715,31.10581,27.699621,3.007674,0.986521,11075.5776,1693.211466,2268.011801,1693.711466,1828.488199,10.116401,74.803801,421609.8798,1983.701541,212.536952,1211.359863,75.711008,404.476822,36.252715,29.46552,31.088805,27.842234,358.508333,0.987901,16675.86264,1440.322929,1454.965843,1440.822929,2641.534157,10.123015,74.892251,2365583.613,2443.252264,968.210957,4710.094727,424.802001,409.407776,36.993071,29.924967,31.220223,28.62971,4.09195,0.99238,477681.0873,1924.488059,2377.614843,1924.988059,1718.885157,10.110092,74.791488,2905987.921,2545.949375,1141.416223,5957.979004,521.845635,406.300882,36.437692,29.638586,31.221677,28.055495,357.574905,0.988571,737851.1118,2755.671633,1570.02754,2756.171633,2526.47246,10.086684,74.876933,519510.3247,2008.700601,258.630044,1384.123291,93.291577,401.589674,36.654278,29.512496,30.863849,28.161142,352.524333,0.991053,24876.74463
elp1m008-fa05-20201118-0483-e91.fits,111,0,59173.00606,2459173.006063,2459173.008575,1.404905,42.102508,42.94548,1.35,30,53,80,0.08954,0.05633,0.081709,0.05783,0.07326,0.689882,1.001666,0.100523,0.000362,0.000351,0.00036,0.000353,0.000356,0.000983,0.00143,0.000397,247.669801,160.376263,226.924072,163.610791,205.546269,701.641093,700.548139,252.899132,5793170.92,4133.987291,1991.347519,2038.221962,1991.847519,2058.278038,10.107932,74.825899,518722.9939,5794.08399,2061.443804,251.630917,1369.377808,89.526316,404.726373,9667,36.677976,29.804215,31.803269,27.805161,354.143757,0.981399,22936.08782,1851.972956,1924.224464,1852.472956,2172.275536,10.111712,74.838524,326329.5454,2021.405526,161.436951,1021.72229,56.321162,404.51428,36.874852,29.852964,32.122619,27.583308,357.539458,0.976975,9516.941882,1881.213143,1753.046353,1881.713143,2343.453647,10.110815,74.856982,473353.6934,2058.425572,229.959101,1281.825562,81.696036,406.85372,37.050667,30.109441,31.854696,28.364186,359.347322,0.986644,18413.73843,1673.91694,1707.878182,1674.41694,2388.621818,10.116516,74.862283,335019.6857,2033.65874,164.737416,1056.180908,57.820992,408.330973,36.899475,29.300757,31.545206,27.056307,358.649851,0.976751,11041.31728,1692.925313,2267.807678,1693.425313,1828.692322,10.116267,74.801672,424406.04,2042.43962,207.793678,1214.500854,73.248168,404.402094,36.603901,29.64974,31.830147,27.469332,355.913208,0.978159,16584.91285,1440.129611,1454.82134,1440.629611,2641.67866,10.12286,74.890089,2365019.173,2481.810537,952.941064,4494.860352,408.178269,409.561663,37.235603,30.10061,31.872454,28.328766,0.36237,0.986233,463531.8963,1924.289745,2377.583964,1924.789745,1718.916036,10.109961,74.78933,2898996.143,2585.008276,1121.464937,5773.036621,500.337266,407.71447,36.655061,29.743541,31.782967,27.704115,355.152129,0.980826,723309.6003,2755.665553,1570.045516,2756.165553,2526.454484,10.086549,74.874668,529155.6033,2061.116105,256.732555,1355.06958,91.326878,401.243414,37.039516,29.792217,31.680373,27.904062,353.289485,0.983154,24295.9103
elp1m008-fa05-20201118-0484-e91.fits,112,0,59173.0074,2459173.007403,2459173.009915,1.403951,42.392588,43.593296,1.35,30,53,80,0.089474,0.056145,0.08224,0.057811,0.073531,0.692056,1.00503,0.09859,0.000369,0.000359,0.000369,0.000361,0.000365,0.001002,0.001458,0.000404,242.15484,156.385023,222.811715,159.971734,201.499697,690.70145,689.152648,243.92202,5797811.396,4204.101052,1991.6001,2038.376595,1992.1001,2058.123405,10.108062,74.828085,518752.8194,5970.205677,2108.952538,245.976526,1300.664307,86.890276,408.584882,9771,37.192376,30.064572,32.281306,27.847839,357.204197,0.978282,21407.66548,1852.329286,1924.300777,1852.829286,2172.199223,10.111845,74.840717,325515.4865,2068.074049,157.400305,976.517883,54.523329,408.382264,36.997686,30.072875,32.59966,27.546089,1.517715,0.972077,8947.221861,1881.47507,1753.149812,1881.97507,2343.350188,10.110953,74.859186,476811.316,2111.859372,225.777967,1245.875,79.865141,410.476839,37.2223,30.513979,32.405494,28.622464,1.4273,0.984709,17183.32189,1674.069146,1708.104635,1674.569146,2388.395365,10.116662,74.864462,335177.6505,2081.086382,161.05898,1054.657837,56.141726,412.437667,37.161594,29.823648,32.141759,27.505536,0.990007,0.976095,10322.44989,1693.081875,2268.040072,1693.581875,1828.459928,10.116403,74.803813,426318.7757,2093.023478,203.685616,1114.780518,71.40772,408.579918,37.045535,29.981535,32.352166,27.610905,1.456919,0.975238,15282.12551,1440.453203,1455.213397,1440.953203,2641.286603,10.123011,74.89225,2371323.163,2524.930085,939.163891,4266.536621,397.192876,412.970338,37.422049,30.355229,32.284964,28.425494,3.901871,0.983663,433555.0832,1924.546715,2377.758153,1925.046715,1718.741847,10.110087,74.791486,2906177.82,2622.573801,1108.139576,5298.585449,486.780184,412.087506,36.858735,29.980735,32.209866,27.751604,358.465028,0.978067,671804.1888,2755.816239,1570.217961,2756.316239,2526.282039,10.086674,74.876941,520310.4126,2102.688844,247.450028,1323.734131,87.15117,405.505845,37.13792,30.058361,32.055429,28.061292,355.604858,0.982079,22471.8666
elp1m008-fa05-20201118-0485-e91.fits,113,0,59173.00875,2459173.008745,2459173.011257,1.403025,41.676208,42.157266,1.35,30,53,80,0.088771,0.055864,0.080677,0.058327,0.07295,0.691357,1.001608,0.099916,0.000356,0.000346,0.000354,0.000348,0.000351,0.000974,0.001413,0.000391,249.139725,161.64682,228.056206,167.391265,208.091349,709.99245,708.849231,255.30382,5802323.047,4092.062378,1991.030951,2038.169764,1991.530951,2058.330236,10.108068,74.828026,515075.2119,5583.348754,2035.252095,253.076861,1385.206177,92.252022,411.309782,9525,36.30787,29.429635,31.260257,27.599013,353.749338,0.983887,24371.23149,1851.867237,1923.98135,1852.367237,2172.51865,10.111846,74.840669,324143.859,1992.186787,162.707564,1078.075439,58.055456,411.231512,36.458125,29.191737,31.287763,27.09571,353.962437,0.978655,10167.13397,1880.910065,1752.932432,1881.410065,2343.567568,10.110957,74.859124,468114.9756,2025.907085,231.064385,1308.796753,83.841257,413.967502,36.447109,29.694292,31.333655,28.054929,357.336019,0.987777,19616.14613,1673.593093,1707.918921,1674.093093,2388.581079,10.116663,74.864398,338431.8183,2007.663346,168.570004,1098.279175,60.614487,414.430655,36.329759,29.102432,31.203027,27.001837,356.811881,0.979118,11582.74135,1692.559225,2267.74978,1693.059225,1828.75022,10.116406,74.80377,423281.9249,2012.092135,210.369057,1246.764282,75.811479,411.635574,36.210762,29.160108,31.053233,27.266984,355.826729,0.982922,17550.18873,1439.826712,1454.782882,1440.326712,2641.717118,10.123014,74.892212,2371751.164,2458.588432,964.680031,4779.236816,424.79008,416.020138,36.653231,29.711147,31.387687,28.034608,358.606453,0.987314,492771.7709,1924.002927,2377.531831,1924.502927,1718.968169,10.110092,74.791435,2903492.797,2562.02268,1133.281457,5924.34375,520.027124,414.706073,36.079752,29.274994,31.255272,27.294715,352.823804,0.980676,768127.5013,2755.331917,1569.963348,2755.831917,2526.536652,10.086679,74.876869,527079.0861,2033.803632,259.159281,1420.878662,94.401964,407.459609,36.530465,29.370925,31.039943,27.701907,349.926369,0.985439,25835.01818
elp1m008-fa05-20201118-0486-e91.fits,114,0,59173.01009,2459173.010089,2459173.012601,1.402131,42.025574,42.686885,1.35,30,53,80,0.089562,0.056418,0.080656,0.05714,0.074799,0.689132,1.00316,0.10039,0.000366,0.000354,0.000363,0.000357,0.000361,0.000989,0.001442,0.000401,244.627896,159.311744,221.891958,160.041246,206.929186,697.026778,695.878534,250.531199,5808450.891,4172.006687,1991.054121,2038.645791,1991.554121,2057.854209,10.108063,74.828078,520215.9038,5724.516289,2093.475833,248.493866,1395.410889,90.875085,422.294285,9694,36.597049,29.9094,31.700265,28.118536,356.501415,0.985547,23484.76464,1851.8088,1924.507252,1852.3088,2171.992748,10.111845,74.840713,327698.378,2043.452016,160.365096,1045.893311,57.244728,421.714463,36.897131,29.80612,32.062154,27.550086,359.802768,0.977343,9817.468376,1880.759082,1753.425178,1881.259082,2343.074822,10.110959,74.859171,468484.8995,2084.332467,224.764958,1288.491943,81.838338,425.090656,36.844328,30.028826,31.655297,28.402356,2.885571,0.988215,18651.12668,1673.513315,1708.268867,1674.013315,2388.231133,10.116662,74.864457,331897.4291,2060.077043,161.109231,1046.513672,57.978249,426.543571,37.037602,29.355765,31.275527,27.436003,3.160058,0.982831,11013.96894,1692.788849,2268.434527,1693.288849,1828.065473,10.116394,74.803795,434467.3865,2076.274083,209.253388,5013.452148,75.895912,422.430122,36.516063,29.592933,31.518813,27.667053,359.15458,0.983187,19626.33164,1439.720143,1455.173765,1440.220143,2641.326235,10.123015,74.89226,2369732.202,2504.033947,946.365845,4529.157715,413.961998,427.876661,37.206105,30.152682,31.670081,28.635283,3.641581,0.989757,466785.3586,1924.008499,2378.241619,1924.508499,1718.258381,10.110087,74.791463,2908806.751,2606.38339,1116.031802,5718.960449,508.131448,425.70772,36.60684,29.76661,31.653897,27.879322,357.185157,0.983894,730007.0718,2755.151333,1570.414524,2755.651333,2526.085476,10.086683,74.876938,529911.9378,2083.799274,254.300855,1398.518799,92.568858,418.622838,36.823268,29.8769,31.423283,28.330517,350.988396,0.988213,24677.18648
